Calculation summary:						
						
Room ID	Room name	Analysis calculation				
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	2.10%	9.10%	0.03	0.01
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=9.319m?	Daylight illuminance	7.98 lux	240.26 lux	1047.69 lux	0.03	0.01
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L00001D (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.60%	11.10%	0.07	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=8.177m?	Daylight illuminance	20.86 lux	293.68 lux	1278.23 lux	0.07	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L000020 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	1.60%	8.60%	0	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=8.882m?	Daylight illuminance	0.01 lux	188.18 lux	990.82 lux	0	0
Margin=0.50 m	Sky view	0	0.76	1	0	0
						
						
						
Room 2L000022 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	2.50%	13.00%	0.04	0.01
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=10.659m?	Daylight illuminance	10.46 lux	290.02 lux	1495.76 lux	0.04	0.01
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L000024 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	2.00%	7.90%	0	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=6.155m?	Daylight illuminance	0.08 lux	234.62 lux	907.81 lux	0	0
Margin=0.50 m	Sky view	0	0.87	1	0	0
						
						
						
Room 2L000026 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.70%	7.20%	0.12	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=7.990m?	Daylight illuminance	23.03 lux	196.76 lux	821.97 lux	0.12	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L000027 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.70%	12.40%	0.08	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=16.442m?	Daylight illuminance	24.21 lux	306.19 lux	1429.28 lux	0.08	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L00002A (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	2.30%	8.50%	0	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=5.813m?	Daylight illuminance	0.17 lux	263.09 lux	979.30 lux	0	0
Margin=0.50 m	Sky view	0	0.88	1	0	0
						
						
						
Room 1L000016 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.50%	3.40%	10.80%	0.15	0.05
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=10.264m?	Daylight illuminance	57.31 lux	389.54 lux	1240.57 lux	0.15	0.05
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L00002E (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	1.60%	8.10%	0	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=9.226m?	Daylight illuminance	0.12 lux	188.04 lux	925.51 lux	0	0
Margin=0.50 m	Sky view	0	0.89	1	0	0
						
						
						
Room 2L000030 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.60%	11.50%	0.08	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=7.585m?	Daylight illuminance	24.50 lux	299.99 lux	1317.82 lux	0.08	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 1L000020 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.40%	3.40%	12.10%	0.11	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=5.644m?	Daylight illuminance	45.40 lux	395.10 lux	1387.15 lux	0.11	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L000033 (+2 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	1.40%	8.10%	0.03	0.01
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=8.873m?	Daylight illuminance	5.24 lux	165.00 lux	925.41 lux	0.03	0.01
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000007 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L00003D (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L00003C (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000039 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000037 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000005 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000036 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000030 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L00002E (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000029 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L00002B (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000028 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000025 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 2L00000F (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000014 (+3 Circulation Internal)						
						
Analysis calculation needs to be performed						
						
						
Room 3L000001 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.60%	8.10%	0.15	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=5.908m?	Daylight illuminance	27.00 lux	183.64 lux	935.48 lux	0.15	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L00002A (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.80%	10.60%	0.11	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=10.923m?	Daylight illuminance	23.00 lux	202.32 lux	1212.57 lux	0.11	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L000016 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.40%	2.10%	7.80%	0.19	0.05
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.102m?	Daylight illuminance	45.98 lux	242.12 lux	893.15 lux	0.19	0.05
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L00002C (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	1.00%	3.00%	5.80%	0.35	0.18
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=2.877m?	Daylight illuminance	120.19 lux	343.60 lux	661.41 lux	0.35	0.18
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L00000B (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	1.60%	3.10%	7.80%	0.52	0.21
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=2.861m?	Daylight illuminance	184.41 lux	356.83 lux	897.71 lux	0.52	0.21
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L00003B (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.30%	1.70%	8.00%	0.15	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=5.195m?	Daylight illuminance	28.80 lux	194.82 lux	918.24 lux	0.15	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000026 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.80%	2.60%	6.60%	0.32	0.13
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.099m?	Daylight illuminance	94.57 lux	299.65 lux	755.94 lux	0.32	0.13
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L00000C (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	1.00%	3.90%	9.70%	0.26	0.1
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=2.942m?	Daylight illuminance	117.05 lux	447.78 lux	1118.66 lux	0.26	0.1
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000031 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.30%	2.10%	6.70%	0.16	0.05
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=4.607m?	Daylight illuminance	37.95 lux	236.14 lux	766.06 lux	0.16	0.05
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L000019 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.30%	1.90%	6.60%	0.18	0.05
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.810m?	Daylight illuminance	38.51 lux	212.59 lux	754.33 lux	0.18	0.05
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000035 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.20%	9.00%	0.11	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=3.438m?	Daylight illuminance	27.29 lux	248.17 lux	1034.54 lux	0.11	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L00001E (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.40%	12.90%	0.09	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=11.176m?	Daylight illuminance	25.69 lux	271.70 lux	1477.30 lux	0.09	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000022 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.10%	0.20%	0.30%	0.63	0.45
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=2.175m?	Daylight illuminance	13.40 lux	21.38 lux	29.95 lux	0.63	0.45
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000027 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.00%	0.00%	0.00%	0	0
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=2.750m?	Daylight illuminance	0.00 lux	0.00 lux	0.00 lux	0	0
Margin=0.50 m	Sky view	0	0	0	0	0
						
						
						
Room 3L000021 (+3 Kitchen)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	1.40%	9.90%	0.13	0.02
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=9.524m?	Daylight illuminance	20.29 lux	157.77 lux	1134.14 lux	0.13	0.02
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 2L000006 (+3 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.40%	3.30%	13.60%	0.12	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=25.913m?	Daylight illuminance	46.21 lux	383.14 lux	1562.01 lux	0.12	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000009 (+3 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.30%	3.00%	12.30%	0.1	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=14.440m?	Daylight illuminance	35.63 lux	341.91 lux	1409.52 lux	0.1	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000023 (+3 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.30%	2.70%	11.00%	0.12	0.03
Reflectance=0%						
Transmittance=100%						
Grid size=0.50 m						
Area=7.710m?	Daylight illuminance	35.95 lux	307.28 lux	1259.01 lux	0.12	0.03
Margin=0.50 m	Sky view	1	1	1	1	1
						
						
						
Room 3L000034 (+3 Living Room)						
						
Analysis calculation for room -						
						
Summary results for working planes and floor						
						
Surface	Quantity	Values			Uniformity	Diversity
		Min.	Ave.	Max.	(Min./Ave.)	(Min./Max.)
Working plane 1	Daylight factor	0.20%	2.20%	10.80%	0.11	0.02
